ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Winchester CDP,Nevada,3284600,City,Sex and Age,28761,Male vs Female Percent,27091,,51.9,52.5,,48.1,47.5,,Age Distribution,8.1,5.8,,6.9,5.1,,5.1,6,,5.7,5.9,,7.3,6.3,,13.9,15.4,,12.7,12.9,,16,14.2,,6.3,5.9,,5.7,7.1,,6.4,9.2,*,4,4.6,,1.7,1.6,,37.5,39.1,,77,79.7,,72.8,75.9,,16.1,19.3,,12.1,15.4,,22144,21587,,51.9,53.9,,48.1,46.1,,3483,4175,,52.6,50.8,,47.4,49.2,,Race,28761,27091,,97.1,97.3,,Race Distribution,2.9,2.7,,97.1,97.3,,65.7,73.5,*,7.2,9.2,,0.7,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,5.3,8.6,,0,(X),,0.5,(X),,2.8,(X),,1,(X),,0,(X),,0.1,(X),,0.8,(X),,0.2,0.7,,N,(X),,N,(X),,N,(X),,N,(X),,18.1,4.5,*,2.9,2.7,,0.4,N,,0.8,N,,0.8,N,,0.1,N,,28761,27091,,68.1,75.3,,7.6,9.7,,1.6,1.4,,6.5,10.3,*,N,1.7,,18.9,5,*,Hispanic or Latino,28761,27091,,Hispanic or Latino,52,45.9,,31.1,34.5,,2.2,1.3,,3.7,3,,15,7.1,*,48,54.1,,33.8,34.3,,6.8,7.3,,0.6,0.8,,5.2,8.6,,0.2,0.7,,0.1,0,,1.3,2.5,,0.1,0.1,,1.2,2.3,,14996,16103,
Concord city,New Hampshire,3314200,City,Sex and Age,42452,Male vs Female Percent,42860,*,48.5,49.6,,51.5,50.4,,Age Distribution,5.6,4.9,,5.3,5.2,,5.6,5.6,,5.9,6.1,,6.5,7.2,,14.8,14.9,,13.9,13.7,,15.1,16.1,,7.4,7.1,,5.7,5.1,,7.1,6.4,,4.5,4.9,,2.7,2.8,,40.2,40.1,,79.9,80.5,,76.6,76.6,,17.8,16.2,,14.3,14.1,,33929,34496,,48.4,49.1,,51.6,50.9,,6089,6045,,41.1,36.7,*,58.9,63.3,*,Race,42452,42860,*,97.7,98.8,*,Race Distribution,2.3,1.2,*,97.7,98.8,*,91.4,94.3,*,2.9,1.7,*,0.1,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,2.8,2.2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.3,,2.3,1.2,*,0.8,0.2,*,0.9,0.3,*,0.6,0.3,,0,0.1,,42452,42860,*,93.7,95.2,,3.7,2.3,*,1,0.6,,3.3,2.7,,N,N,,0.6,0.4,,Hispanic or Latino,42452,42860,*,Hispanic or Latino,2.2,2.3,,0.5,0.2,,1.1,1,,0,0.1,,0.7,1,,97.8,97.7,,89.9,92.6,*,2.9,1.6,*,0.1,0.1,,2.8,2.2,,0,0,,0.5,0,,1.7,1.1,,0,0,,1.7,1,,18219,19450,*
Derry CDP,New Hampshire,3317860,City,Sex and Age,22382,Male vs Female Percent,22283,,49.5,48.3,,50.5,51.7,,Age Distribution,5.1,5.3,,5.8,7,,6.4,5.9,,6.1,8.5,,5.6,6.6,,14.3,15.4,,16.3,14.2,,17.3,16.1,,5.6,6.4,,5.8,4.9,,5.3,6.3,,4.2,2.2,*,2,1.3,,39.5,36.7,,78.7,77.4,,75.9,72,*,14.1,11.9,,11.5,9.8,,17604,17239,,49.3,49.6,,50.7,50.4,,2584,2181,,41.1,43.6,,58.9,56.4,,Race,22382,22283,,N,N,,Race Distribution,N,N,,N,N,,N,N,,N,N,,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,22382,22283,,95.5,96.1,,2.3,1.9,,0.5,0.3,,2.2,2.1,,N,N,,N,N,,Hispanic or Latino,22382,22283,,Hispanic or Latino,2.4,1.6,,N,N,,N,N,,N,N,,N,N,,97.6,98.4,,93,94,,2.2,1.7,,0.3,0,,1.6,1.9,,0,0.1,,0,0,,0.4,0.7,,0,0,,0.4,0.7,,9637,9312,
Dover city,New Hampshire,3318820,City,Sex and Age,30385,Male vs Female Percent,29897,*,49,49.4,,51,50.6,,Age Distribution,5.7,6.5,,5.8,4.3,,5.2,5.4,,5.6,5.6,,10,12.3,,15.2,15,,12.8,14.5,,13.8,14.8,,7.5,5.7,*,4.9,4.3,,6.6,5.6,,4.5,4.4,,2.4,1.6,,37.3,35.8,,79.8,79.9,,75.6,75.8,,16.3,13.8,*,13.5,11.6,*,24254,23889,,49,50.5,,51,49.5,,4117,3479,*,41.9,41.7,,58.1,58.3,,Race,30385,29897,*,96.5,98.7,*,Race Distribution,3.5,1.3,*,96.5,98.7,*,90.2,93.4,*,1.7,1.2,,0.7,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,3.9,3.5,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.2,,3.5,1.3,*,N,N,,N,N,,N,N,,N,N,,30385,29897,*,93.5,94.7,,3,2,,2,0.5,*,5.3,3.9,,N,N,,N,N,,Hispanic or Latino,30385,29897,*,Hispanic or Latino,1.8,1,,N,N,,N,N,,N,N,,N,N,,98.2,99,,89.6,92.6,*,1.6,1.2,,0.1,0.2,,3.6,3.5,,0,0,,0,0.1,,3.2,1.3,*,0.1,0,,3.2,1.3,*,13579,12884,
Keene city,New Hampshire,3339300,City,Sex and Age,23411,Male vs Female Percent,23474,*,46.2,47.4,,53.8,52.6,,Age Distribution,3.6,2.8,,4.2,4.6,,4.1,5.2,,13.8,14.8,,14.2,13.6,,12,10.5,,9.3,10,,12,13.8,,6.1,6.6,,5.7,5,,6.5,5.8,,4.8,5.9,,3.7,1.4,*,33.1,33.4,,83.8,84.1,,69.4,68.4,,18.4,15.7,*,15,13.2,,19612,19750,,45.6,47,,54.4,53,,3523,3092,,38.1,38.7,,61.9,61.3,,Race,23411,23474,*,97.8,99,*,Race Distribution,2.2,1,*,97.8,99,*,94.6,96.1,,1.3,0.5,*,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,1.5,2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.2,0.1,,2.2,1,*,N,N,,N,N,,N,N,,N,N,,23411,23474,*,96.9,97,,1.7,0.9,*,0.6,0.3,,2.7,2.3,,N,N,,N,N,,Hispanic or Latino,23411,23474,*,Hispanic or Latino,2,2,,N,N,,N,N,,N,N,,N,N,,98,98,,93.4,94.8,,1.2,0.4,*,0.2,0.3,,1.5,2,,0,0,,0.2,0,,1.5,0.6,*,0,0.1,,1.5,0.5,*,9686,9733,
Manchester city,New Hampshire,3345140,City,Sex and Age,110168,Male vs Female Percent,109661,*,50,49.4,,50,50.6,,Age Distribution,5.6,6.7,*,5.8,5.5,,5.1,5.9,,6.7,5.9,,7.8,7.8,,16.4,16.3,,14,14.5,,13.8,14.4,,5.9,6.5,,5.9,4.9,*,7,5.6,*,3.8,4.2,,2.2,1.9,,36.7,36.3,,79.6,78.1,*,75.4,74.6,,16.8,14.2,*,13,11.7,*,87716,85676,*,49.6,48.8,,50.4,51.2,,14321,12786,*,40.5,38.4,,59.5,61.6,,Race,110168,109661,*,97.5,97.9,,Race Distribution,2.5,2.1,,97.5,97.9,,85.8,87.2,,4.7,3.9,,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,4.5,3.6,,0.5,(X),,0.9,(X),,0.4,(X),,0,(X),,0.2,(X),,1,(X),,1.5,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,2.4,3,,2.5,2.1,,1,0.6,,0.4,0.8,*,0.5,0.3,,0,0,,110168,109661,*,88.1,89.1,,6,4.6,*,0.9,1,,5,4,,N,0.1,,2.7,3.3,,Hispanic or Latino,110168,109661,*,Hispanic or Latino,8.1,7.8,,2.6,3.1,,2.2,2.1,,0.1,0.1,,3.2,2.6,,91.9,92.2,,80.8,82.6,*,4.4,3.8,,0.1,0,,4.5,3.6,,0,0,,0.1,0.2,,1.9,1.9,,0,0.2,,1.9,1.7,,49650,49569,
Nashua city,New Hampshire,3350260,City,Sex and Age,86851,Male vs Female Percent,86774,*,48.9,49.8,,51.1,50.2,,Age Distribution,7.2,6.5,,6.7,6.5,,5.4,5.6,,5.9,7.3,,6.3,6.8,,15.1,14.4,,13.3,13.2,,15.6,16.1,,6.6,5.8,,5.1,5.6,,6.8,6.1,,4.2,4.3,,1.9,1.7,,37.5,37.2,,77.4,77.3,,73.4,72.4,,15.8,15.6,,12.9,12.1,,67231,67070,,48.3,49.5,,51.7,50.5,,11205,10532,,44,43.7,,56,56.3,,Race,86851,86774,*,96,98.4,*,Race Distribution,4,1.6,*,96,98.4,*,84.6,85.9,,2.8,2.3,,0,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,7,6.8,,4.1,(X),,1.1,(X),,0.2,(X),,0.1,(X),,0.3,(X),,0.4,(X),,0.8,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.7,2.9,,4,1.6,*,1.6,0.6,*,0.8,0.3,*,0.8,0.3,,0,0.1,,86851,86774,*,88.3,87.4,,4.5,3.2,*,1,0.8,,8.1,7.4,,N,N,,2.1,3.1,,Hispanic or Latino,86851,86774,*,Hispanic or Latino,10.6,8.5,*,3.4,1.3,*,2.8,3.1,,0.2,0.1,,4.3,4,,89.4,91.5,*,77.2,80.3,*,1.9,2.2,,0,0.1,,7,6.8,,0,0,,0.1,0.8,*,3.2,1.3,*,0.2,0,*,3,1.3,*,36288,36879,
Portsmouth city,New Hampshire,3362900,City,Sex and Age,21373,Male vs Female Percent,20882,*,48.5,49.1,,51.5,50.9,,Age Distribution,6.5,4.5,*,4.5,5.7,,3.7,4,,4.2,2.9,,5.2,7.9,*,17.2,19.1,,13.8,13.9,,13.9,16.9,*,5.6,5.6,,8.2,4.7,*,8.9,7.3,,4.9,5.3,,3.4,2.2,,41.4,40,,82.4,84,,80.5,82,,21.6,17.1,*,17.2,14.8,,17616,17531,,48.9,48.3,,51.1,51.7,,3667,3094,*,39.1,41.4,,60.9,58.6,,Race,21373,20882,*,97.4,N,,Race Distribution,2.6,N,,97.4,N,,91.1,N,,1.7,N,,0,N,,N,(X),,N,(X),,N,(X),,N,(X),,3.5,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,N,,N,(X),,N,(X),,N,(X),,N,(X),,1.1,N,,2.6,N,,N,N,,N,N,,N,N,,N,N,,21373,20882,*,93.6,94.4,,3.4,3.7,,0.4,N,,4,1.8,*,N,N,,N,N,,Hispanic or Latino,21373,20882,*,Hispanic or Latino,3.1,3.6,,N,0.9,,N,0.5,,N,0,,N,2.2,,96.9,96.4,,89.2,90.7,,1.7,2.8,,0,0.2,,3.5,1.6,*,0,0.2,,0,0.2,,2.4,0.7,*,0,0,,2.4,0.7,*,11186,10714,
Rochester city,New Hampshire,3365140,City,Sex and Age,29826,Male vs Female Percent,29810,,46.5,49.2,*,53.5,50.8,*,Age Distribution,6.3,4.7,,4,5.5,*,4.7,5.5,,5.5,5.2,,8.1,9.2,,14.3,9.9,*,13.2,14.9,,15.2,16.2,,7.3,7.4,,5.4,6.3,,9.3,8.4,,4.1,5.5,*,2.5,1.2,*,40.9,42.3,,81.2,80.8,,77.7,78.1,,19.3,18.5,,15.9,15.2,,24207,24099,,46.6,47.1,,53.4,52.9,,4749,4518,,41.7,42.9,,58.3,57.1,,Race,29826,29810,,98,97.7,,Race Distribution,2,2.3,,98,97.7,,95.9,95,,0.7,0.7,,0.1,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,1.1,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,1.2,,2,2.3,,N,0.4,,N,0.3,,N,0.3,,N,0,,29826,29810,,97.6,96.4,,1.7,1.4,,0.5,0.9,,1.6,1.8,,N,N,,N,1.2,,Hispanic or Latino,29826,29810,,Hispanic or Latino,2,2.3,,N,N,,N,N,,N,N,,N,N,,98,97.7,,94.3,94,,0.6,0.7,,0.1,0.2,,1.1,0.5,,0,0,,0,0,,2,2.3,,0.1,0,,1.8,2.3,,14104,13925,
Atlantic City city,New Jersey,3402080,City,Sex and Age,39543,Male vs Female Percent,39808,*,48.2,49.2,,51.8,50.8,,Age Distribution,8.3,8.8,,7.8,6.4,,6.2,6.7,,6.3,6.1,,7.1,6.5,,13.1,14.1,,10.8,13.2,*,15.6,13.4,,6.2,6.2,,5.3,4.9,,6.8,7.6,,4.5,4.2,,1.9,1.8,,36,35.8,,74.4,74.3,,70.1,70.8,,15.8,16.8,,13.2,13.6,,29435,29573,,47.3,48.2,,52.7,51.8,,5214,5406,,40.2,39.7,,59.8,60.3,,Race,39543,39808,*,96.5,97.3,,Race Distribution,3.5,2.7,,96.5,97.3,,37.8,29.5,*,37.5,40.3,,1.8,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,15.1,15,,2.1,(X),,3.4,(X),,0.7,(X),,0.1,(X),,0.1,(X),,4.2,(X),,4.5,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,4.2,11.7,*,3.5,2.7,,0.6,0.4,,0.2,0.1,,0.1,0.3,,0.2,0.4,,39543,39808,*,39.1,30.7,*,39.6,42.2,,2.6,1.7,,16.1,15.4,,0.4,N,,5.8,12.9,*,Hispanic or Latino,39543,39808,*,Hispanic or Latino,26.9,24.9,,5.8,8.8,,9.3,6.9,,0.8,0.6,,11,8.5,,73.1,75.1,,22.2,18.3,*,33.9,38.8,*,0.4,0.6,,14.8,14.9,,0.1,0,,0.2,1.3,,1.6,1.2,,0.1,0.2,,1.5,1,,20346,22309,*
Bayonne city,New Jersey,3403580,City,Sex and Age,64465,Male vs Female Percent,62462,*,48.6,48.4,,51.4,51.6,,Age Distribution,6.6,5.8,,5.4,5,,5.9,6.1,,5.5,6.4,,6.3,5.9,,14.6,15.1,,15.8,14.7,,14.2,15.5,,6.1,6.7,,6.2,5.5,,7,6.8,,4.1,4.8,,2.1,1.9,,38.7,39.2,,78.5,79.2,,75.1,75.8,,16.6,16.6,,13.3,13.5,,50586,49474,,48.5,48.1,,51.5,51.9,,8574,8422,,42.9,39.5,,57.1,60.5,,Race,64465,62462,*,97.1,97.9,,Race Distribution,2.9,2.1,,97.1,97.9,,72.3,76.4,*,10.1,8.8,,0.7,0.1,*,N,(X),,N,(X),,N,(X),,N,(X),,9.6,7.5,,3.3,(X),,0.6,(X),,4,(X),,0.1,(X),,0.2,(X),,0.2,(X),,1.2,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,4.4,5.1,,2.9,2.1,,1.4,1,,0,0.2,,0.2,0.3,,0.1,0,,64465,62462,*,74.8,78.2,,11.9,10.2,,1,0.4,*,10,8,,0.3,N,,5.2,5.5,,Hispanic or Latino,64465,62462,*,Hispanic or Latino,19.7,19.5,,1.2,2.3,,6.3,4.5,*,0.9,0.9,,11.3,11.9,,80.3,80.5,,59.4,62.7,,9,8.2,,0.3,0,,9.3,7.3,,0,0,,0.6,0.7,,1.7,1.6,,0.1,0.1,,1.6,1.5,,27804,27585,
Bergenfield borough,New Jersey,3405170,City,Sex and Age,27065,Male vs Female Percent,26641,*,49.3,47.6,,50.7,52.4,,Age Distribution,5.3,5.5,,5.9,6.2,,7,7.6,,6.4,7.7,,6.4,5,*,11.8,13.1,,16,13.8,,14.3,17.4,*,6.9,5.8,,5.7,3.9,*,7.2,8.3,,5,4.1,,2.1,1.7,,39.9,39.2,,77.7,76.2,,74.2,72.4,,17.7,16.7,,14.3,14.1,,21026,20293,,48.6,48,,51.4,52,,3871,3760,,45.1,36.6,*,54.9,63.4,*,Race,27065,26641,*,97,96.8,,Race Distribution,3,3.2,,97,96.8,,43.5,60.1,*,6.3,5.3,,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,26,23.6,,6.5,(X),,1.4,(X),,16,(X),,0.1,(X),,1.3,(X),,0,(X),,0.7,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,21.1,7.8,*,3,3.2,,0.6,0.7,,0.4,0,,1,0.2,*,0.1,0,,27065,26641,*,46,61.8,*,7,6.6,,0.7,N,,27.5,25.4,,N,N,,21.9,9,*,Hispanic or Latino,27065,26641,*,Hispanic or Latino,30.9,19.9,*,3.1,1.1,,4.6,4.4,,1.1,1.8,,22.1,12.5,*,69.1,80.1,*,35.6,48.8,*,5.7,4.7,,0,0,,25.7,23.6,,0,0,,0.6,0.6,,1.4,2.3,,0,1,*,1.4,1.4,,9326,9683,
Bridgeton city,New Jersey,3407600,City,Sex and Age,25263,Male vs Female Percent,25271,,58.8,58.3,,41.2,41.7,,Age Distribution,9.6,9.7,,7.5,8.1,,6.7,5.6,,5.8,6.1,,9.3,9.3,,20.5,19.8,,15.3,16.6,,11.6,10.9,,4.2,4.5,,2.2,2.5,,4.7,2.8,*,1.5,2.6,*,1.2,1.2,,30.5,30.6,,72.9,73.5,,68.4,68.7,,8.8,7.7,,7.4,6.7,,18407,18583,,61.2,60.5,,38.8,39.5,,1860,1681,,47.9,31.5,*,52.1,68.5,*,Race,25263,25271,,95.8,96.5,,Race Distribution,4.2,3.5,,95.8,96.5,,36.8,44.9,*,35.3,36.3,,1.9,1.2,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,21.3,13.5,*,4.2,3.5,,0.7,0.8,,0.3,1,,0.1,0,,0.3,0.5,,25263,25271,,40.1,46.8,,38,38.6,,3.6,3.2,,0.5,0.7,,N,N,,23.2,14.6,*,Hispanic or Latino,25263,25271,,Hispanic or Latino,48,41.1,*,30.4,30,,11,7,*,0.2,0.2,,6.6,4,,52,58.9,*,16.5,20.9,*,32.7,34.8,,0.9,0.6,,0.4,0.6,,0,0.1,,0,0.1,,1.4,1.9,,0,0.6,,1.4,1.3,,6769,6611,
Camden city,New Jersey,3410000,City,Sex and Age,77311,Male vs Female Percent,77687,*,47.7,46.8,,52.3,53.2,,Age Distribution,8.8,9.5,,9.6,8.2,*,8.4,8.4,,8.3,9.1,,8.6,8.6,,15.3,15.7,,12.5,12.8,,11.7,11.2,,5.3,4.7,,3.7,4.3,,5.1,4.7,,1.9,1.9,,0.8,0.9,,29.1,28.5,,68.2,68.8,,62.8,63.3,,9.8,10,,7.7,7.6,,52721,53469,,46.4,46.1,,53.6,53.9,,5981,5922,,44.5,35.2,*,55.5,64.8,*,Race,77311,77687,*,95.1,96,,Race Distribution,4.9,4,,95.1,96,,13.9,16.3,,49.7,46.9,,0.4,1.5,*,N,(X),,N,(X),,N,(X),,N,(X),,2.2,2.1,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,28.9,29.1,,4.9,4,,0.9,0.7,,0.3,0.1,,0,0.1,,0.5,0.6,,77311,77687,*,16,18.3,,53.3,49.7,*,1.7,2.4,,2.9,2.9,,0.1,N,,31.4,31,,Hispanic or Latino,77311,77687,*,Hispanic or Latino,48,45.9,,6,6.3,,31.4,28.8,,0.2,0.6,*,10.4,10.2,,52,54.1,,4.5,5.2,,43.1,44.8,,0,0.2,,2.1,2,,0,0,,0.3,0.1,,1.8,1.8,,0.1,0.1,,1.7,1.7,,31011,30053,
Carteret borough,New Jersey,3410750,City,Sex and Age,23849,Male vs Female Percent,22664,*,49.6,48.9,,50.4,51.1,,Age Distribution,6,7.3,,6,7.8,,8.4,7.1,,7.9,5.8,,8.2,4.8,*,14.5,12,,12.8,16,*,16.2,14.9,,5.1,6.5,,4,5,,5.6,7.3,,3.8,4,,1.5,1.7,,34.2,38.3,*,74.1,74.9,,70.1,71.4,,12.1,15.2,*,10.9,12.9,,17683,16966,,49.8,47.2,,50.2,52.8,,2600,2930,,42.9,45.1,,57.1,54.9,,Race,23849,22664,*,98.1,97.4,,Race Distribution,1.9,2.6,,98.1,97.4,,58.7,64.8,,14,10.4,,0,0.7,,N,(X),,N,(X),,N,(X),,N,(X),,21.5,16,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,3.8,5.5,,1.9,2.6,,N,N,,N,N,,N,N,,N,N,,23849,22664,*,60,67,*,14.8,11.9,,N,N,,21.9,16.6,,N,N,,4.8,5.9,,Hispanic or Latino,23849,22664,*,Hispanic or Latino,29.6,32.1,,1,0.3,,15.8,14.7,,1.8,0.4,*,11,16.8,,70.4,67.9,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,8302,8026,
Cliffside Park borough,New Jersey,3413570,City,Sex and Age,24456,Male vs Female Percent,23479,*,47.2,48.8,,52.8,51.2,,Age Distribution,5.3,7.1,,4.3,4.1,,4.7,3.4,,5.6,3.5,,3.7,5.9,,13.8,17.2,,14.7,12.8,,15.3,14.8,,8.2,7.6,,4.4,5.5,,9.1,10,,7.4,5.6,,3.4,2.4,,43,42.1,,82.5,83.1,,79.6,81.3,,23.2,21.7,,19.9,18,,20169,19514,,46.1,49.1,,53.9,50.9,,4877,4237,,49.4,48.4,,50.6,51.6,,Race,24456,23479,*,97.8,98.4,,Race Distribution,2.2,1.6,,97.8,98.4,,73,82.1,*,2.7,3.5,,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,15.5,10.4,*,3.5,(X),,2.2,(X),,0.9,(X),,1.2,(X),,6.9,(X),,0,(X),,0.7,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,6.4,2.4,*,2.2,1.6,,N,N,,N,N,,N,N,,N,N,,24456,23479,*,75.2,83.4,*,3.7,4.6,,N,0.3,,16.4,10.8,*,N,N,,6.9,2.6,*,Hispanic or Latino,24456,23479,*,Hispanic or Latino,30.3,26.8,,1.3,0.3,,6.5,4.3,,2.6,4.2,,19.8,18.1,,69.7,73.2,,50.9,59.7,*,2.2,2.3,,0,0.1,,14.9,10.3,*,0.1,0,,0.1,0,,1.6,0.8,,0,0.1,,1.6,0.7,,11141,10816,
