ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Las Vegas-Henderson-Paradise,Nevada,29820,Metro,Sex and Age,1997371,Male vs Female Percent,1935339,c,50.2,50.4,*,49.8,49.6,*,Age Distribution,6.7,7.3,c,7.1,7,,6.6,6.8,*,6.4,6.7,*,6.8,6.6,*,14.8,15.3,c,14.4,14.9,c,13.5,13.5,c,6.1,5.6,*,5.3,5.2,,7.6,6.7,*,3.5,3.3,*,1.2,1,*,36.1,35.2,*,75.6,74.8,c,71.9,70.9,*,15.4,14,*,12.3,11,c,1509905,1447956,c,50,50.2,c,50,49.8,c,245702,213742,c,46.8,46.7,c,53.2,53.3,c,Race,1997371,1935339,c,95.6,96.2,*,Race Distribution,4.4,3.8,*,95.6,96.2,*,64.9,70.4,*,10.7,10.4,*,0.6,0.6,,0,(X),,0,(X),,0.1,(X),,0,(X),,9,8.6,*,0.4,(X),,1.4,(X),,4.6,(X),,0.4,(X),,0.6,(X),,0.6,(X),,1,(X),,0.7,0.7,,0.3,(X),,0.2,(X),,0.1,(X),,0.1,(X),,9.8,5.6,*,4.4,3.8,*,0.9,0.8,,0.5,0.5,,1.2,0.8,*,0.1,0.1,,1997371,1935339,c,68.3,73.5,*,12.2,11.6,*,1.4,1.3,*,11.1,10.2,*,1.4,1.3,,10.5,6.3,*,Hispanic or Latino,1997371,1935339,c,Hispanic or Latino,29.7,28.8,c,22.7,22.4,,1,0.9,,1.1,1,,5,4.5,*,70.3,71.2,c,46.6,48.6,*,10.3,10.1,*,0.4,0.4,,8.8,8.5,*,0.7,0.6,,0.1,0.3,*,3.3,2.7,*,0.1,0.1,,3.2,2.6,*,849303,833251,*
Laurel,Mississippi,29860,Micro,Sex and Age,85116,Male vs Female Percent,84836,c,48.5,48.7,,51.5,51.3,,Age Distribution,7.1,7.4,*,6.5,7.5,,7.3,6.4,,7.6,7.4,,6.2,6.2,,12,12.8,,11.8,12.1,,13.4,13.7,,6.5,7,,6.3,4.9,*,8.4,8.1,*,5.5,4.8,*,1.2,1.6,*,37.8,37.4,,74.9,74.5,*,70.1,70.3,,18.6,17.6,*,15.2,14.6,*,63753,63237,*,47.6,47.8,*,52.4,52.2,*,12901,12360,*,43.2,42,*,56.8,58,*,Race,85116,84836,c,99.5,98.3,*,Race Distribution,0.5,1.7,*,99.5,98.3,*,64.9,63.2,*,33.5,32.7,,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,2.1,*,0.5,1.7,*,N,N,,N,N,,N,N,,N,N,,85116,84836,c,65.4,64.9,,33.9,33.9,,0.4,0.4,,0.5,N,,N,N,,0.5,2.3,*,Hispanic or Latino,85116,84836,c,Hispanic or Latino,3.8,3.8,,N,N,,N,N,,N,N,,N,N,,96.2,96.2,,61.6,N,,33.5,N,,0.1,N,,0.5,N,,0,N,,0,N,,0.5,N,,0,N,,0.5,N,,36585,36559,
Laurinburg,North Carolina,29900,Micro,Sex and Age,36199,Male vs Female Percent,36292,c,49.4,47.6,*,50.6,52.4,*,Age Distribution,6.6,7,*,7,6.1,,6.1,8,*,7.4,8.4,,7.1,5.9,*,10.9,12,,12.8,12.7,,13.3,13.5,,6.9,6.8,,7.2,6.2,,8.4,7.8,,4.5,4.3,,1.7,1.3,,38.9,36.8,*,75.9,74.6,*,71.1,69.1,*,19.3,17.3,*,14.5,13.4,*,27479,27079,*,48.3,47.2,*,51.7,52.8,*,5258,4863,*,41.5,40.2,,58.5,59.8,,Race,36199,36292,c,97.1,96.5,,Race Distribution,2.9,3.5,,97.1,96.5,,46.4,47.5,*,38.7,39.3,,10.6,8.9,*,N,(X),,N,(X),,N,(X),,N,(X),,0.8,0.2,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.6,,2.9,3.5,,0.5,N,,1.3,N,,0,N,,0.6,N,,36199,36292,c,48.4,50.7,*,40.1,40.1,,12.7,12,,1,N,,N,N,,0.8,0.9,,Hispanic or Latino,36199,36292,c,Hispanic or Latino,2.6,2.2,c,N,N,,N,N,,N,N,,N,N,,97.4,97.8,c,45.1,46.2,*,38.3,39.2,*,10.5,8.8,*,0.8,0.2,*,0,0.1,,0.1,0.4,,2.7,2.9,,0.1,0,,2.6,2.9,,15123,15223,
Lawrence,Kansas,29940,Metro,Sex and Age,113246,Male vs Female Percent,110060,c,49.5,49.6,,50.5,50.4,,Age Distribution,5.2,5.6,*,5.3,5.3,,5.5,5.2,,9.2,10,*,18.2,18.8,,15.5,15,,10.8,10.5,,10.6,11.4,*,5.6,5.2,,4.4,4.1,,5.4,4.6,*,2.8,2.9,,1.4,1.3,,28.9,27.9,*,81,80.9,c,70.8,69.4,*,12.3,11.2,*,9.6,8.8,*,91763,89046,c,49.5,49.5,,50.5,50.5,,10897,9738,*,43.6,43,,56.4,57,,Race,113246,110060,c,95.1,96.1,*,Race Distribution,4.9,3.9,*,95.1,96.1,*,84.9,85.1,,3.7,3.7,,1.9,2.5,*,0.2,(X),,0,(X),,0.7,(X),,0.1,(X),,4,3.9,,0.7,(X),,1.8,(X),,0.1,(X),,0.3,(X),,0.3,(X),,0.2,(X),,0.6,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.8,,4.9,3.9,*,1.2,1.1,,1.7,1.1,,0.9,0.4,*,0.4,0.2,,113246,110060,c,89.2,88.6,,5.6,5.7,,4.2,4.4,,5.1,4.4,*,N,N,,0.8,1.2,,Hispanic or Latino,113246,110060,c,Hispanic or Latino,5.4,5.1,c,3.9,3.3,,0.5,0.2,,0.2,0.3,,0.8,1.3,*,94.6,94.9,c,80.8,81.9,*,3.6,3.5,,1.9,2.4,,4,3.8,,0,0,,0,0.3,*,4.1,3.1,*,0,0,,4.1,3.1,*,47311,46423,*
Lawrenceburg,Tennessee,29980,Micro,Sex and Age,42052,Male vs Female Percent,41583,c,49.1,48.9,,50.9,51.1,,Age Distribution,7,6.7,,5.8,7.7,*,8.7,6.5,*,6,7.2,*,5.8,5.2,*,11.4,10.9,*,12.1,13.7,*,13.9,13.7,,6.6,6.1,,6.1,6.4,,9.6,8.9,*,5,5.2,,2.2,1.7,,40.4,39.8,,74.7,74.6,,71.4,70.6,,20.4,19.2,*,16.8,15.8,*,31399,31039,*,48,47.7,,52,52.3,,7051,6581,*,43.4,42.6,,56.6,57.4,,Race,42052,41583,c,98.3,98.7,,Race Distribution,1.7,1.3,,98.3,98.7,,95.2,95.6,,1.8,1.8,,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.9,0.7,,1.7,1.3,,N,0.1,,N,0.7,,N,0.1,,N,0,,42052,41583,c,96.8,96.5,,2.2,2,*,1,1.3,,0.5,0.4,,N,N,,1.1,1.1,,Hispanic or Latino,42052,41583,c,Hispanic or Latino,1.8,1.7,c,N,N,,N,N,,N,N,,N,N,,98.2,98.3,c,94.5,95,*,1.8,1.8,,0.2,0.3,,0.4,0.3,,0,0,,0,0,,1.4,0.8,,0,0,,1.4,0.8,,18113,18106,
Lawton,Oklahoma,30020,Metro,Sex and Age,132007,Male vs Female Percent,121107,c,51.8,51.6,,48.2,48.4,,Age Distribution,7.6,7.5,*,7.2,7.1,,6.1,6.4,,7.3,8.3,*,9.8,9.4,,16.4,15.9,*,12.2,12.8,*,12.4,13,*,5.8,5.4,,4.3,3.8,,6.1,5.8,*,3.4,3.5,,1.3,1.1,,31.7,31.6,,75.3,74.9,*,69.9,68.6,*,13.5,12.6,*,10.8,10.4,*,99422,90692,*,51.9,51.9,,48.1,48.1,,14289,12569,*,43.8,44,,56.2,56,,Race,132007,121107,c,91.7,92.9,,Race Distribution,8.3,7.1,,91.7,92.9,,65.6,65.2,,15.9,17.3,*,5.4,5.7,,0.4,(X),,0,(X),,0,(X),,0,(X),,2,2.2,,0.2,(X),,0.1,(X),,0.4,(X),,0.1,(X),,0.6,(X),,0.1,(X),,0.4,(X),,0.5,0.6,*,0.2,(X),,0.1,(X),,0.1,(X),,0.1,(X),,2.4,2,,8.3,7.1,,2,1.8,,2.2,2.4,,1.3,0.8,,0.6,0.3,,132007,121107,c,72.6,71,*,19.4,20.2,*,8.7,9,,3.9,3.7,,0.9,0.8,,3.5,3,,Hispanic or Latino,132007,121107,c,Hispanic or Latino,11.9,10.9,*,8.2,7,*,2.4,2,,0,0,,1.3,1.9,,88.1,89.1,*,59,59.2,*,15.5,16.9,*,5.1,5,,1.9,2.1,,0.5,0.6,*,0.1,0.1,,6.1,5.1,,0,0.1,,6,5,*,54115,50272,*
Lebanon,Missouri,30060,Micro,Sex and Age,35555,Male vs Female Percent,35505,c,48.8,49.3,,51.2,50.7,,Age Distribution,6.2,6.7,*,7.1,6.4,,7.3,7.8,,6.4,7.1,*,5.8,5.3,*,12.1,11.7,,11.6,13.1,*,14.3,14.6,,7.3,6.4,,5.8,5.8,,9.2,8.8,*,5,4.8,,1.8,1.9,,39.3,39,,75.1,74.6,c,72,71.3,*,19.4,18.3,*,16,15.4,*,26696,26499,c,48.7,48.7,,51.3,51.3,,5681,5454,*,45.1,45.9,*,54.9,54.1,*,Race,35555,35505,c,97.8,97.9,,Race Distribution,2.2,2.1,,97.8,97.9,,96,96.4,,0.5,0.4,,0.6,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.3,,2.2,2.1,,1.2,N,,0.7,N,,0.1,N,,0,N,,35555,35505,c,98.1,98.5,,1.8,0.7,*,1.3,1.7,,0.7,0.6,,N,N,,0.3,0.3,,Hispanic or Latino,35555,35505,c,Hispanic or Latino,2.1,2.2,c,N,N,,N,N,,N,N,,N,N,,97.9,97.8,c,94.2,94.7,*,0.5,0.4,,0.6,0.4,,0.5,0.3,,0,0.1,,0,0,,2,1.9,,0,0,,2,1.9,,15730,15732,
Lebanon,Pennsylvania,30140,Metro,Sex and Age,135119,Male vs Female Percent,132740,c,48.8,48.7,,51.2,51.3,,Age Distribution,6.3,6.3,,6.3,6.6,,6.4,6.3,,6.3,6.4,,6.2,5.9,*,11.1,11.3,,12.2,13.1,*,14.1,14.6,*,7.4,6.7,*,6.1,5.9,,9,8.6,*,5.8,6,,2.7,2.4,,41,40.5,,77.2,76.9,*,73.5,73.2,,20.9,20.1,*,17.4,16.9,*,104260,102014,*,48.1,48,,51.9,52,,23550,22490,*,43.3,42.7,*,56.7,57.3,*,Race,135119,132740,c,97.8,97.5,,Race Distribution,2.2,2.5,,97.8,97.5,,88.4,89.9,*,1.9,2,,0.2,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,1.2,0.9,*,0.2,(X),,0.2,(X),,0.1,(X),,0,(X),,0.1,(X),,0.3,(X),,0.2,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,6.1,4.7,*,2.2,2.5,,0.7,0.6,,0.2,0.2,,0.2,0.4,,0,0,,135119,132740,c,90.4,92.2,*,2.9,2.7,,0.4,0.3,*,1.5,1.3,*,N,0.1,,7.1,5.9,*,Hispanic or Latino,135119,132740,c,Hispanic or Latino,10.4,8.8,c,1,1,,7.2,6.1,*,0.1,0.1,,2.1,1.6,,89.6,91.2,c,85.6,87.3,*,1.6,1.7,,0.1,0.1,,1.2,0.9,*,0,0,,0,0.1,*,1.1,1.1,,0,0.1,,1.1,1,,55672,55290,
Levelland,Texas,30220,Micro,Sex and Age,23216,Male vs Female Percent,22969,c,48.8,49.8,*,51.2,50.2,*,Age Distribution,7.2,7.4,,7.8,8.6,,7.6,6.4,,8.1,10,,8.9,6.9,,12.6,11.9,*,10.4,11.3,*,12.7,13.6,*,6.4,6.5,,5,4.7,,7.7,7.3,,4.3,4.2,,1.2,1.2,,32.5,33.7,*,73.3,72.9,*,66.3,65.2,,16.3,15.7,,13.3,12.7,*,17013,16738,*,48.5,48.9,,51.5,51.1,,3081,2923,*,43.3,43.4,,56.7,56.6,,Race,23216,22969,c,97.5,97.7,,Race Distribution,2.5,2.3,,97.5,97.7,,81.9,84.4,,3.6,3.3,,1.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,10.4,9.4,,2.5,2.3,,0.3,0.6,,0.4,1,*,0,0,,0.4,0,,23216,22969,c,83.8,86.1,,4.4,4.4,,2.2,1.2,,0.3,0.5,,N,N,,11.7,10.1,,Hispanic or Latino,23216,22969,c,Hispanic or Latino,45.5,42.9,c,N,N,,N,N,,N,N,,N,N,,54.5,57.1,c,48.9,52.1,*,3.3,3.1,,0.3,0.1,*,0.3,0.5,,0,0,,0.5,0.2,,1.1,1.2,,0.1,0,,1,1.2,,9258,9301,
Lewisburg,Pennsylvania,30260,Micro,Sex and Age,44967,Male vs Female Percent,44939,c,55,53,*,45,47,*,Age Distribution,4.6,5.6,*,5.5,5.7,,5.2,5.9,,8.5,9.3,,8.9,8.3,,12.6,11.7,,13.8,13.3,,13.9,14.2,,6.2,6.2,,5.4,4.8,,8,7.1,*,5,5.5,,2.4,2.3,,38.4,37.9,,81.6,78.9,*,73.6,70.5,*,18.6,17.3,*,15.4,15,,36700,35459,*,55.4,52.7,*,44.6,47.3,*,6915,6744,,42.6,42.5,,57.4,57.5,,Race,44967,44939,c,97.9,96,*,Race Distribution,2.1,4,*,97.9,96,*,87.8,87.5,,7.1,5.3,*,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,1.2,1.2,,0.2,(X),,0.4,(X),,0.1,(X),,0.1,(X),,0.2,(X),,0.1,(X),,0.1,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,1.6,1.7,,2.1,4,*,0.8,0.7,,0.3,2.2,*,0.3,0.2,,0.1,0.1,,44967,44939,c,89.4,91.1,,8.3,6.1,*,0.8,2.7,*,1.6,1.6,,N,N,,2,2.3,,Hispanic or Latino,44967,44939,c,Hispanic or Latino,5.5,5.2,c,1.9,1.7,,2.4,1.4,*,0.1,0.5,,1,1.5,,94.5,94.8,c,84.8,85.2,*,6.4,5,,0.2,0.2,,1.2,1.2,,0,0.1,,0.1,0.2,,1.9,2.9,,0.1,0.1,,1.8,2.8,,17018,16871,
Lewisburg,Tennessee,30280,Micro,Sex and Age,31005,Male vs Female Percent,30398,c,49.4,49.1,,50.6,50.9,,Age Distribution,5.3,6.4,*,6.2,5.6,,8.3,8.2,,6.4,7,,6,5.4,,12,12.8,,13,13.4,,14.9,15.3,,7.2,6.9,,6.7,6.2,,8.3,7.4,*,4.3,3.4,*,1.5,1.8,,40.1,39,,75.8,75.2,*,72.8,71,*,17.2,16,,14,12.7,*,23494,22849,*,48.4,48.1,,51.6,51.9,,4353,3850,*,44.1,45.1,,55.9,54.9,,Race,31005,30398,c,98.7,96.9,*,Race Distribution,1.3,3.1,*,98.7,96.9,*,89,89.7,,7.3,5.2,*,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.8,1.7,,1.3,3.1,*,N,N,,N,N,,N,N,,N,N,,31005,30398,c,90.3,92.7,*,7.7,5.5,*,1.1,2.7,*,0.7,0.6,,N,N,,1.8,1.7,,Hispanic or Latino,31005,30398,c,Hispanic or Latino,4.7,4.6,c,N,N,,N,N,,N,N,,N,N,,95.3,95.4,c,86.5,N,,7,N,,0,N,,0.4,N,,0,N,,0.1,N,,1.2,N,,0,N,,1.2,N,,13146,13039,
Lewiston,Idaho,30300,Metro,Sex and Age,61607,Male vs Female Percent,60565,c,49,49.2,,51,50.8,,Age Distribution,5.8,5.7,,5.9,5.8,,5.7,6.1,,6.1,6.8,*,6.9,6.5,,11.6,11.7,,11,11.5,*,13.7,14.3,*,7,6.7,,7.1,6.5,,10,9.2,*,6.2,5.7,,2.8,3.5,*,42.5,42,,78.8,78.3,*,75.1,74.1,*,23.4,22,*,19,18.3,*,48529,47423,*,48.3,48.4,,51.7,51.6,,11684,11097,*,45.1,44.9,,54.9,55.1,,Race,61607,60565,c,97.2,97.1,,Race Distribution,2.8,2.9,,97.2,97.1,,91.4,91.3,,0.4,0.2,,3.7,3.6,,0,(X),,0.1,(X),,0,(X),,0.1,(X),,1,0.6,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.9,*,2.8,2.9,,0.4,0.1,*,1.6,2,,0.2,0.1,,0.1,0,*,61607,60565,c,94.1,94.2,,1.1,0.7,,5.6,6,,1.3,0.8,*,N,0.6,,0.8,1.2,,Hispanic or Latino,61607,60565,c,Hispanic or Latino,3.3,3,c,2.3,2.1,,0.2,0.4,,0,0,,0.8,0.5,,96.7,97,c,89.5,90,*,0.4,0.2,,3.6,3.3,,1,0.6,*,0.1,0.1,,0,0,,2.2,2.8,,0,0.2,,2.2,2.5,,27218,27220,
Lewiston-Auburn,Maine,30340,Metro,Sex and Age,107556,Male vs Female Percent,107912,c,49.1,48.9,,50.9,51.1,,Age Distribution,6.2,6.5,*,5.6,6.2,,6.7,5.8,*,6.5,7.1,*,6.4,6.3,,12.3,12.1,,12.6,13.9,*,15.3,15.6,*,6.6,6.9,,6.9,5.5,*,8.1,7.2,*,4.8,4.8,,2,2,,40.6,39.5,*,77.8,77.4,c,73.5,72.8,*,18.8,17.2,*,14.9,14,*,83650,83498,c,48.3,48.3,,51.7,51.7,,16007,15115,*,43.8,42.4,*,56.2,57.6,*,Race,107556,107912,c,95.3,96.2,*,Race Distribution,4.7,3.8,*,95.3,96.2,*,92.7,93.1,*,1.4,1.8,,0.1,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,0.8,0.7,,0.2,(X),,0.2,(X),,0.2,(X),,0,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.2,0.3,,4.7,3.8,*,0.7,0.2,*,3.4,2.8,*,0.2,0.4,*,0,0.1,,107556,107912,c,97.3,96.6,*,2.4,2.5,,3.8,3.2,*,1.1,1,*,N,N,,0.4,0.5,,Hispanic or Latino,107556,107912,c,Hispanic or Latino,1.6,1.6,c,0.6,N,,0.5,N,,0,N,,0.5,N,,98.4,98.4,c,91.6,92.4,*,1.4,1.6,,0.1,0.1,,0.8,0.7,,0,0.1,,0,0,,4.4,3.5,*,0.1,0,*,4.3,3.5,*,49003,49001,
Lewistown,Pennsylvania,30380,Micro,Sex and Age,46725,Male vs Female Percent,46643,c,49.2,49,,50.8,51,,Age Distribution,6.1,6.5,*,7.2,6.9,,5.5,6.1,,5.9,6.2,*,5.2,5.2,,10.6,10.3,,11.8,12.9,*,14.3,14.6,,6.8,6.1,,7.1,6.8,,10.4,9.5,*,5.8,6.3,,3.3,2.5,,43.4,42,*,77.3,76.6,*,74.1,73.2,*,24.2,21.9,*,19.4,18.2,*,36097,35733,*,48.2,48.3,,51.8,51.7,,9061,8512,*,44.1,43.3,*,55.9,56.7,*,Race,46725,46643,c,99,98.9,,Race Distribution,1,1.1,,99,98.9,,97.6,98,*,0.7,0.7,,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.2,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.2,0,*,1,1.1,,0.3,0.5,,0.3,0.1,*,0.2,0.3,,0,0,,46725,46643,c,98.6,99,*,1.1,1.2,,0.5,0.2,*,0.6,0.5,,N,N,,0.3,0.2,,Hispanic or Latino,46725,46643,c,Hispanic or Latino,1.2,1.2,c,N,N,,N,N,,N,N,,N,N,,98.8,98.8,c,96.7,96.9,*,0.7,0.6,,0,0.1,,0.4,0.2,*,0,0,,0,0,,0.9,1,,0,0,,0.9,0.9,,21490,21538,
Lexington,Nebraska,30420,Micro,Sex and Age,26206,Male vs Female Percent,26452,,50.8,51.3,,49.2,48.7,,Age Distribution,7.5,7.7,,9.9,7.2,*,5.9,8.2,*,7,7.5,,6.4,4.8,*,11.4,12.7,*,11.9,12.9,*,13.2,12.8,,6.6,5.9,,5.8,5.6,,6.9,7.5,*,5.2,4.9,,2.1,2.2,,36.7,36.9,,72.1,72.2,,68.1,68.9,,17.3,17.7,,14.3,14.7,,18905,19111,,50.9,51.3,,49.1,48.7,,3737,3879,,42.9,42.8,,57.1,57.2,,Race,26206,26452,,98.3,98.6,,Race Distribution,1.7,1.4,,98.3,98.6,,88.6,80.8,*,3.9,2.7,*,0.8,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.6,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,4.8,14.1,*,1.7,1.4,,0.3,0.3,,0.2,0.2,,0.3,0,,0.1,0,,26206,26452,,90.2,82.1,*,4.3,3,*,1.2,0.7,*,N,0.7,,N,N,,5.7,15,*,Hispanic or Latino,26206,26452,,Hispanic or Latino,30.2,28.6,*,N,21.7,,N,0,,N,0,,N,6.9,,69.8,71.4,*,64.6,67.1,*,3.6,2.7,*,0.6,0.5,,0.1,0.6,*,0,0,,0,0,,0.8,0.6,,0,0,,0.8,0.6,,11333,11343,
Lexington-Fayette,Kentucky,30460,Metro,Sex and Age,484246,Male vs Female Percent,466995,c,49.1,49.1,,50.9,50.9,,Age Distribution,6.3,6.5,*,6.4,6.2,,6.1,6.2,,6.8,7.1,*,9.1,8.8,*,14.5,15,*,13.4,13.9,*,13.6,14.2,*,6.3,6,,5.6,5.2,*,6.7,6,*,3.5,3.4,,1.6,1.5,,35.4,35.1,*,77.6,77.4,*,72.1,72.2,,15.1,13.8,*,11.8,10.9,*,375729,361426,*,48.4,48.4,,51.6,51.6,,56952,50993,*,42.4,41.8,*,57.6,58.2,*,Race,484246,466995,c,97.7,98,,Race Distribution,2.3,2,,97.7,98,,81.5,82.2,*,11.1,10.7,*,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,2.5,2.4,*,0.5,(X),,0.9,(X),,0.1,(X),,0.2,(X),,0.2,(X),,0.1,(X),,0.5,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,2.3,2.4,,2.3,2,,1.1,0.9,,0.3,0.3,,0.3,0.3,,0.1,0.1,,484246,466995,c,83.5,84,,12.6,11.9,*,0.7,0.7,,3,2.7,*,0,0.1,,2.5,2.7,,Hispanic or Latino,484246,466995,c,Hispanic or Latino,5.6,5.6,,4.2,4,,0.4,0.3,,0.1,0.1,,0.9,1.2,,94.4,94.4,,78.6,79.4,*,11,10.6,*,0.2,0.2,*,2.5,2.3,*,0,0.1,,0.1,0.1,,2,1.6,*,0,0.1,*,2,1.5,*,211586,207695,*
